"l","l'",Value
"Chicago","Kolkata","0.00387853"
"Chicago","Moscow","0.00620694"
"Chicago","Bangkok","0.0036161"
"Chicago","Dhaka","0.00391488"
"Chicago","Buenos-Aires","0.00551915"
"Chicago","Osaka","0.00477051"
"Chicago","Lagos","0.00517099"
"Chicago","Istanbul","0.00563793"
"Chicago","Karachi","0.00409666"
"Chicago","Kinshasa","0.00436513"
"Chicago","Shenzhen","0.00397912"
"Chicago","Bangalore","0.00362691"
"Chicago","Ho-Chi-Minh-City","0.00356381"
"Chicago","Tehran","0.00476563"
"Chicago","Los-Angeles","0.0174887"
"Chicago","Rio-de-Janeiro","0.0058279"
"Chicago","Chengdu","0.00419666"
"Chicago","Baoding","0.00463386"
"Chicago","Chennai","0.00361406"
"Chicago","Lahore","0.00427356"
"Chicago","London","0.0078009"
"Chicago","Paris","0.00745476"
"Chicago","Tianjin","0.00466629"
"Chicago","Linyi","0.00449944"
"Chicago","Shijiazhuang","0.00458609"
"Chicago","Zhengzhou","0.00443447"
"Chicago","Nanyang","0.00435126"
"Chicago","Hyderabad","0.00375082"
"Chicago","Wuhan","0.00427251"
"Chicago","Handan","0.00452262"
"Chicago","Nagoya","0.00481845"
"Chicago","Weifang","0.00458037"
"Chicago","Lima","0.00814134"
"Chicago","Zhoukou","0.00439766"
"Chicago","Luanda","0.00430497"
"Chicago","Ganzhou","0.00410192"
"Chicago","Tongshan","0.00445197"
"Chicago","Kuala-Lumpur","0.00333914"
"Chicago","Heze","0.0044733"
"Chicago","Chongqing","0.00416853"
"Chicago","Hanoi","0.00386464"
"Chicago","Fuyang","0.00438029"
"Chicago","Changsha","0.00416893"
"Chicago","Dongguan","0.00399348"
"Chicago","Jining","0.00449295"
"Chicago","Jinan","0.00455248"
"Chicago","Pune","0.00381962"
"Chicago","Foshan","0.00398678"
"Chicago","Bogota","0.0113526"
"Chicago","Ahmedabad","0.00397722"
"Chicago","Nanjing","0.00438032"
"Chicago","Changchun","0.00500851"
"Chicago","Tangshan","0.0047003"
"Chicago","Cangzhou","0.00462365"
"Chicago","Dar-es-Salaam","0.00368445"
"Chicago","Hefei","0.00435517"
"Chicago","Hong-Kong","0.00397273"
"Chicago","Shaoyang","0.00412018"
"Chicago","Zhanjiang","0.00390232"
"Chicago","Shangqiu","0.00444156"
"Chicago","Nantong","0.00440476"
"Chicago","Yancheng","0.00445227"
"Chicago","Nanning","0.00394032"
"Chicago","Hengyang","0.00411756"
"Chicago","Zhumadian","0.00436488"
"Chicago","Shenyang","0.00487603"
"Chicago","Xingtai","0.00454237"
"Chicago","Xi'an","0.00437251"
"Chicago","Santiago","0.00581378"
"Chicago","Yantai","0.00463927"
"Chicago","Riyadh","0.0044203"
"Chicago","Luoyang","0.00441877"
"Chicago","Kunming","0.00398349"
"Chicago","Shangrao","0.00423069"
"Chicago","Hangzhou","0.00432684"
"Chicago","Bijie","0.00407752"
"Chicago","Quanzhou","0.00410984"
"Chicago","Miami","0.0254835"
"Chicago","Wuxi","0.00438016"
"Chicago","Huanggang","0.00427318"
"Chicago","Maoming","0.00392181"
"Chicago","Nanchong","0.00421373"
"Chicago","Zunyi","0.00410249"
"Chicago","Qujing","0.00400524"
"Chicago","Baghdad","0.00481701"
"Chicago","Xinyang","0.00433099"
"Heze","Tokyo","0.0222268"
"Heze","Jakarta","0.0105357"
"Heze","Delhi","0.0134925"
"Heze","Manila","0.0207434"
"Heze","Sao-Paulo","0.00279301"
"Heze","Seoul","0.0448248"
"Heze","Mumbai","0.0109053"
"Heze","Shanghai","0.0648871"
"Heze","Mexico-City","0.00385301"
"Heze","Guangzhou","0.0354034"
"Heze","Cairo","0.00648585"
"Heze","Beijing","0.0867458"
"Heze","New-York","0.00432218"
"Heze","Kolkata","0.0165384"
"Heze","Moscow","0.00811276"
"Heze","Bangkok","0.0174361"
"Heze","Dhaka","0.0179903"
"Heze","Buenos-Aires","0.00256451"
"Heze","Osaka","0.0267117"
"Heze","Lagos","0.00431052"
"Heze","Istanbul","0.00682989"
"Heze","Karachi","0.0104096"
"Heze","Kinshasa","0.00444291"
"Heze","Shenzhen","0.0340528"
"Heze","Bangalore","0.0109274"
"Heze","Ho-Chi-Minh-City","0.0171994"
"Heze","Tehran","0.00871407"
"Heze","Los-Angeles","0.00474437"
"Heze","Rio-de-Janeiro","0.00284323"
"Heze","Chengdu","0.0407998"
"Heze","Baoding","0.110111"
"Heze","Chennai","0.0115023"
"Heze","Lahore","0.0129544"
"Heze","London","0.00583792"
"Heze","Paris","0.00580062"
"Heze","Tianjin","0.0975467"
"Heze","Linyi","0.158632"
"Heze","Shijiazhuang","0.134033"
"Heze","Zhengzhou","0.22704"
"Heze","Nanyang","0.120496"
"Heze","Hyderabad","0.0119006"
"Heze","Wuhan","0.0865719"
"Heze","Handan","0.221978"
"Heze","Nagoya","0.0249957"
"Heze","Weifang","0.119375"
"Heze","Lima","0.00290723"
"Heze","Zhoukou","0.205757"
"Heze","Luanda","0.00426334"
"Heze","Ganzhou","0.0455881"
"Heze","Tongshan","0.205589"
"Heze","Kuala-Lumpur","0.0128584"
"Heze","Chicago","0.0044733"
"Heze","Chongqing","0.0455008"
"Heze","Hanoi","0.0265066"
"Heze","Fuyang","0.160334"
"Heze","Changsha","0.0577326"
"Heze","Dongguan","0.0353416"
"Heze","Jining","0.323642"
"Heze","Jinan","0.19097"
"Heze","Pune","0.0110335"
"Heze","Foshan","0.0350729"
"Heze","Bogota","0.00322073"
"Heze","Ahmedabad","0.0113885"
"Heze","Nanjing","0.0962428"
"Heze","Changchun","0.0377449"
"Heze","Tangshan","0.0839831"
"Heze","Cangzhou","0.120824"
"Heze","Dar-es-Salaam","0.00540327"
"Heze","Hefei","0.108248"
"Heze","Hong-Kong","0.0335016"
"Heze","Shaoyang","0.0492682"
"Heze","Zhanjiang","0.0296548"
"Heze","Shangqiu","0.352442"
"Heze","Nantong","0.0745263"
"Heze","Yancheng","0.0947586"
"Heze","Nanning","0.0313882"
"Heze","Hengyang","0.0492272"
"Heze","Zhumadian","0.150438"
"Heze","Shenyang","0.0472723"
"Heze","Xingtai","0.184378"
"Heze","Xi'an","0.0761753"
"Heze","Santiago","0.00256791"
"Heze","Yantai","0.0799587"
"Heze","Riyadh","0.0075212"
"Heze","Luoyang","0.150797"
"Heze","Kunming","0.0291544"
"Heze","Shangrao","0.0593829"
"Heze","Hangzhou","0.0658694"
"Heze","Bijie","0.0368891"
"Heze","Quanzhou","0.0404311"
"Heze","Miami","0.0038216"
"Heze","Wuxi","0.0760762"
"Heze","Huanggang","0.0855539"
"Heze","Maoming","0.0308304"
"Heze","Nanchong","0.0475614"
"Heze","Zunyi","0.0412832"
"Heze","Qujing","0.0312239"
"Heze","Baghdad","0.00777598"
"Heze","Xinyang","0.119658"
"Chongqing","Tokyo","0.0155107"
"Chongqing","Jakarta","0.0124162"
"Chongqing","Delhi","0.0173026"
"Chongqing","Manila","0.0219404"
"Chongqing","Sao-Paulo","0.00288712"
"Chongqing","Seoul","0.0233583"
"Chongqing","Mumbai","0.0137517"
"Chongqing","Shanghai","0.0334349"
"Chongqing","Mexico-City","0.00358056"
"Chongqing","Guangzhou","0.0485147"
"Chongqing","Cairo","0.00697699"
"Chongqing","Beijing","0.0330641"
"Chongqing","New-York","0.00408025"
"Chongqing","Kolkata","0.024774"
"Chongqing","Moscow","0.00821792"
"Chongqing","Bangkok","0.0261535"
"Chongqing","Dhaka","0.028166"
"Chongqing","Buenos-Aires","0.00269737"
"Chongqing","Osaka","0.0176924"
"Chongqing","Lagos","0.00456354"
"Chongqing","Istanbul","0.00716845"
"Chongqing","Karachi","0.0125879"
"Chongqing","Kinshasa","0.00480302"
"Chongqing","Shenzhen","0.0440823"
"Chongqing","Bangalore","0.0140811"
"Chongqing","Ho-Chi-Minh-City","0.0234402"
"Chongqing","Tehran","0.00963815"
"Chongqing","Los-Angeles","0.00432574"
"Chongqing","Rio-de-Janeiro","0.00294744"
"Chongqing","Chengdu","0.158485"
"Chongqing","Baoding","0.0364114"
"Chongqing","Chennai","0.0150938"
"Chongqing","Lahore","0.0159899"
"Chongqing","London","0.00583269"
"Chongqing","Paris","0.00583458"
"Chongqing","Tianjin","0.0333748"
"Chongqing","Linyi","0.0379181"
"Chongqing","Shijiazhuang","0.0400565"
"Chongqing","Zhengzhou","0.0533561"
"Chongqing","Nanyang","0.0676842"
"Chongqing","Hyderabad","0.0156127"
"Chongqing","Wuhan","0.0619226"
"Chongqing","Handan","0.0442217"
"Chongqing","Nagoya","0.0168752"
"Chongqing","Weifang","0.0341126"
"Chongqing","Lima","0.00276456"
"Chongqing","Zhoukou","0.0529973"
"Chongqing","Luanda","0.00460617"
"Chongqing","Ganzhou","0.0511902"
"Chongqing","Tongshan","0.0421896"
"Chongqing","Kuala-Lumpur","0.0165052"
"Chongqing","Chicago","0.00416853"
"Chongqing","Heze","0.0455008"
"Chongqing","Hanoi","0.0499828"
"Chongqing","Fuyang","0.0495632"
"Chongqing","Changsha","0.0717369"
"Chongqing","Dongguan","0.0466751"
"Chongqing","Jining","0.0418369"
"Chongqing","Jinan","0.0383169"
"Chongqing","Pune","0.0140034"
"Chongqing","Foshan","0.0486111"
"Chongqing","Bogota","0.00307392"
"Chongqing","Ahmedabad","0.0143011"
"Chongqing","Nanjing","0.0399124"
"Chongqing","Changchun","0.0213083"
"Chongqing","Tangshan","0.0313396"
"Chongqing","Cangzhou","0.0354358"
"Chongqing","Dar-es-Salaam","0.00604163"
"Chongqing","Hefei","0.0449982"
"Chongqing","Hong-Kong","0.0430314"
"Chongqing","Shaoyang","0.0834343"
"Chongqing","Zhanjiang","0.0472711"
"Chongqing","Shangqiu","0.0468331"
"Chongqing","Nantong","0.0345013"
"Chongqing","Yancheng","0.0354632"
"Chongqing","Nanning","0.0609884"
"Chongqing","Hengyang","0.0699798"
"Chongqing","Zhumadian","0.0581694"
"Chongqing","Shenyang","0.0239182"
"Chongqing","Xingtai","0.042894"
"Chongqing","Xi'an","0.080516"
"Chongqing","Santiago","0.00255684"
"Chongqing","Yantai","0.0299316"
"Chongqing","Riyadh","0.00843124"
"Chongqing","Luoyang","0.0591355"
"Chongqing","Kunming","0.0739508"
"Chongqing","Shangrao","0.0427153"
"Chongqing","Hangzhou","0.0365414"
"Chongqing","Bijie","0.152903"
"Chongqing","Quanzhou","0.0370427"
"Chongqing","Miami","0.00360473"
"Chongqing","Wuxi","0.0360469"
"Chongqing","Huanggang","0.0580165"
"Chongqing","Maoming","0.0484468"
"Chongqing","Nanchong","0.256578"
"Chongqing","Zunyi","0.192798"
"Chongqing","Qujing","0.0873637"
"Chongqing","Baghdad","0.00852143"
"Chongqing","Xinyang","0.0605078"
"Hanoi","Tokyo","0.0134282"
"Hanoi","Jakarta","0.0162294"
"Hanoi","Delhi","0.0163821"
"Hanoi","Manila","0.0277227"
"Hanoi","Sao-Paulo","0.002903"
"Hanoi","Seoul","0.0179085"
"Hanoi","Mumbai","0.0143099"
"Hanoi","Shanghai","0.0253597"
"Hanoi","Mexico-City","0.00337628"
"Hanoi","Guangzhou","0.0588771"
"Hanoi","Cairo","0.00668756"
"Hanoi","Beijing","0.0210388"
"Hanoi","New-York","0.00378724"
"Hanoi","Kolkata","0.0268591"
"Hanoi","Moscow","0.00736974"
"Hanoi","Bangkok","0.0482447"
"Hanoi","Dhaka","0.0300196"
"Hanoi","Buenos-Aires","0.00279238"
"Hanoi","Osaka","0.0150654"
"Hanoi","Lagos","0.00451337"
"Hanoi","Istanbul","0.00669482"
"Hanoi","Karachi","0.0123885"
"Hanoi","Kinshasa","0.00486154"
"Hanoi","Shenzhen","0.0546823"
"Hanoi","Bangalore","0.0157295"
"Hanoi","Ho-Chi-Minh-City","0.0420804"
"Hanoi","Tehran","0.00901459"
"Hanoi","Los-Angeles","0.00404801"
"Hanoi","Rio-de-Janeiro","0.00296365"
"Hanoi","Chengdu","0.0440128"
"Hanoi","Baoding","0.0223466"
"Hanoi","Chennai","0.0172226"
"Hanoi","Lahore","0.0147645"
"Hanoi","London","0.00538505"
"Hanoi","Paris","0.00540731"
"Hanoi","Tianjin","0.0213855"
"Hanoi","Linyi","0.0246139"
"Hanoi","Shijiazhuang","0.0236159"
"Hanoi","Zhengzhou","0.0284559"
"Hanoi","Nanyang","0.0325476"
"Hanoi","Hyderabad","0.0169552"
"Hanoi","Wuhan","0.0355259"
"Hanoi","Handan","0.0253179"
"Hanoi","Nagoya","0.0144544"
"Hanoi","Weifang","0.0225674"
"Hanoi","Lima","0.0026285"
"Hanoi","Zhoukou","0.029461"
"Hanoi","Luanda","0.00468298"
"Hanoi","Ganzhou","0.0446417"
"Hanoi","Tongshan","0.0263852"
"Hanoi","Kuala-Lumpur","0.0239486"
"Hanoi","Chicago","0.00386464"
"Hanoi","Heze","0.0265066"
"Hanoi","Chongqing","0.0499828"
"Hanoi","Fuyang","0.0294688"
"Hanoi","Changsha","0.0444622"
"Hanoi","Dongguan","0.0558394"
"Hanoi","Jining","0.0255103"
"Hanoi","Jinan","0.0238495"
"Hanoi","Pune","0.0146925"
"Hanoi","Foshan","0.0601571"
"Hanoi","Bogota","0.00290455"
"Hanoi","Ahmedabad","0.0143739"
"Hanoi","Nanjing","0.0274167"
"Hanoi","Changchun","0.0158311"
"Hanoi","Tangshan","0.0205939"
"Hanoi","Cangzhou","0.022303"
"Hanoi","Dar-es-Salaam","0.00629702"
"Hanoi","Hefei","0.0293087"
"Hanoi","Hong-Kong","0.0541341"
"Hanoi","Shaoyang","0.0528194"
"Hanoi","Zhanjiang","0.0954951"
"Hanoi","Shangqiu","0.0274261"
"Hanoi","Nantong","0.0252955"
"Hanoi","Yancheng","0.0247762"
"Hanoi","Nanning","0.133713"
"Hanoi","Hengyang","0.0501906"
"Hanoi","Zhumadian","0.0311437"
"Hanoi","Shenyang","0.0173153"
"Hanoi","Xingtai","0.0247649"
"Hanoi","Xi'an","0.0322014"
"Hanoi","Santiago","0.00268222"
"Hanoi","Yantai","0.0208311"
"Hanoi","Riyadh","0.00822752"
"Hanoi","Luoyang","0.0294582"
"Hanoi","Kunming","0.0833276"
"Hanoi","Shangrao","0.0327938"
"Hanoi","Hangzhou","0.0275907"
"Hanoi","Bijie","0.066642"
"Hanoi","Quanzhou","0.0351166"
"Hanoi","Miami","0.00337395"
"Hanoi","Wuxi","0.0262706"
"Hanoi","Huanggang","0.0348824"
"Hanoi","Maoming","0.0861318"
"Hanoi","Nanchong","0.0439698"
"Hanoi","Zunyi","0.0624205"
"Hanoi","Qujing","0.0846784"
"Hanoi","Baghdad","0.00807485"
"Hanoi","Xinyang","0.0326882"
"Fuyang","Tokyo","0.0220448"
"Fuyang","Jakarta","0.0111085"
"Fuyang","Delhi","0.0133485"
"Fuyang","Manila","0.0232453"
"Fuyang","Sao-Paulo","0.00276867"
"Fuyang","Seoul","0.0420362"
"Fuyang","Mumbai","0.0109372"
"Fuyang","Shanghai","0.0809943"
"Fuyang","Mexico-City","0.00379848"
"Fuyang","Guangzhou","0.0429334"
"Fuyang","Cairo","0.00637564"
"Fuyang","Beijing","0.0601811"
"Fuyang","New-York","0.00422969"
"Fuyang","Kolkata","0.016817"
"Fuyang","Moscow","0.00783716"
"Fuyang","Bangkok","0.0186361"
"Fuyang","Dhaka","0.0183192"
"Fuyang","Buenos-Aires","0.00256471"
"Fuyang","Osaka","0.026678"
"Fuyang","Lagos","0.00426864"
"Fuyang","Istanbul","0.00667007"
"Fuyang","Karachi","0.0103262"
"Fuyang","Kinshasa","0.00442559"
"Fuyang","Shenzhen","0.0411479"
"Fuyang","Bangalore","0.0110873"
"Fuyang","Ho-Chi-Minh-City","0.0186685"
"Fuyang","Tehran","0.00852648"
"Fuyang","Los-Angeles","0.00466946"
"Fuyang","Rio-de-Janeiro","0.00282039"
"Fuyang","Chengdu","0.0421325"
"Fuyang","Baoding","0.0699994"
"Fuyang","Chennai","0.0117091"
"Fuyang","Lahore","0.01273"
"Fuyang","London","0.00568382"
"Fuyang","Paris","0.00565289"
"Fuyang","Tianjin","0.0661321"
"Fuyang","Linyi","0.129711"
"Fuyang","Shijiazhuang","0.0788845"
"Fuyang","Zhengzhou","0.148993"
"Fuyang","Nanyang","0.140525"
"Fuyang","Hyderabad","0.0120275"
"Fuyang","Wuhan","0.145222"
"Fuyang","Handan","0.104171"
"Fuyang","Nagoya","0.0248832"
"Fuyang","Weifang","0.0876776"
"Fuyang","Lima","0.00287286"
"Fuyang","Zhoukou","0.270349"
"Fuyang","Luanda","0.00425178"
"Fuyang","Ganzhou","0.0594822"
"Fuyang","Tongshan","0.201367"
"Fuyang","Kuala-Lumpur","0.0136253"
"Fuyang","Chicago","0.00438029"
"Fuyang","Heze","0.160334"
"Fuyang","Chongqing","0.0495632"
"Fuyang","Hanoi","0.0294688"
"Fuyang","Changsha","0.0782747"
"Fuyang","Dongguan","0.0429647"
"Fuyang","Jining","0.148435"
"Fuyang","Jinan","0.103607"
"Fuyang","Pune","0.0110826"
"Fuyang","Foshan","0.0424145"
"Fuyang","Bogota","0.00317139"
"Fuyang","Ahmedabad","0.0113565"
"Fuyang","Nanjing","0.145583"
"Fuyang","Changchun","0.0328992"
"Fuyang","Tangshan","0.0603943"
"Fuyang","Cangzhou","0.0759502"
"Fuyang","Dar-es-Salaam","0.00541897"
"Fuyang","Hefei","0.217249"
"Fuyang","Hong-Kong","0.0403722"
"Fuyang","Shaoyang","0.0621579"
"Fuyang","Zhanjiang","0.0343358"
"Fuyang","Shangqiu","0.226804"
"Fuyang","Nantong","0.092993"
"Fuyang","Yancheng","0.109461"
"Fuyang","Nanning","0.0359722"
"Fuyang","Hengyang","0.0636254"
"Fuyang","Zhumadian","0.231197"
"Fuyang","Shenyang","0.0401124"
"Fuyang","Xingtai","0.0945309"
"Fuyang","Xi'an","0.0706921"
"Fuyang","Santiago","0.0025694"
"Fuyang","Yantai","0.0662438"
"Fuyang","Riyadh","0.00742915"
"Fuyang","Luoyang","0.119445"
"Fuyang","Kunming","0.0313925"
"Fuyang","Shangrao","0.0852063"
"Fuyang","Hangzhou","0.0896973"
"Fuyang","Bijie","0.0404231"
"Fuyang","Quanzhou","0.0511198"
"Fuyang","Miami","0.00375283"
"Fuyang","Wuxi","0.100706"
"Fuyang","Huanggang","0.148755"
"Fuyang","Maoming","0.0359959"
"Fuyang","Nanchong","0.0501273"
"Fuyang","Zunyi","0.0463689"
"Fuyang","Qujing","0.0339271"
"Fuyang","Baghdad","0.00762745"
"Fuyang","Xinyang","0.213545"
"Changsha","Tokyo","0.0185005"
"Changsha","Jakarta","0.0127142"
"Changsha","Delhi","0.0141513"
"Changsha","Manila","0.0281964"
"Changsha","Sao-Paulo","0.00278349"
"Changsha","Seoul","0.0290831"
"Changsha","Mumbai","0.011798"
"Changsha","Shanghai","0.0535184"
"Changsha","Mexico-City","0.00363811"
"Changsha","Guangzhou","0.0813689"
"Changsha","Cairo","0.00640619"
"Changsha","Beijing","0.0359916"
"Changsha","New-York","0.00404153"
"Changsha","Kolkata","0.019269"
"Changsha","Moscow","0.00757207"
"Changsha","Bangkok","0.0237075"
"Changsha","Dhaka","0.0212101"
"Changsha","Buenos-Aires","0.00263441"
"Changsha","Osaka","0.0217608"
"Changsha","Lagos","0.00430908"
"Changsha","Istanbul","0.00659818"
"Changsha","Karachi","0.0108442"
"Changsha","Kinshasa","0.00453114"
"Changsha","Shenzhen","0.0725589"
"Changsha","Bangalore","0.0122489"
"Changsha","Ho-Chi-Minh-City","0.0238938"
"Changsha","Tehran","0.00858495"
"Changsha","Los-Angeles","0.00443332"
"Changsha","Rio-de-Janeiro","0.0028397"
"Changsha","Chengdu","0.0523714"
"Changsha","Baoding","0.0397209"
"Changsha","Chennai","0.013066"
"Changsha","Lahore","0.0132487"
"Changsha","London","0.00551369"
"Changsha","Paris","0.00550198"
"Changsha","Tianjin","0.037638"
"Changsha","Linyi","0.051729"
"Changsha","Shijiazhuang","0.0433342"
"Changsha","Zhengzhou","0.0639954"
"Changsha","Nanyang","0.0854109"
"Changsha","Hyderabad","0.0132601"
"Changsha","Wuhan","0.145075"
"Changsha","Handan","0.0501893"
"Changsha","Nagoya","0.0205107"
"Changsha","Weifang","0.0431998"
"Changsha","Lima","0.00277916"
"Changsha","Zhoukou","0.0741789"
"Changsha","Luanda","0.00435922"
"Changsha","Ganzhou","0.132474"
"Changsha","Tongshan","0.0599505"
"Changsha","Kuala-Lumpur","0.0162283"
"Changsha","Chicago","0.00416893"
"Changsha","Heze","0.0577326"
"Changsha","Chongqing","0.0717369"
"Changsha","Hanoi","0.0444622"
"Changsha","Fuyang","0.0782747"
"Changsha","Dongguan","0.0796085"
"Changsha","Jining","0.054367"
"Changsha","Jinan","0.0470006"
"Changsha","Pune","0.012002"
"Changsha","Foshan","0.0800025"
"Changsha","Bogota","0.00306008"
"Changsha","Ahmedabad","0.0121301"
"Changsha","Nanjing","0.0664261"
"Changsha","Changchun","0.0237184"
"Changsha","Tangshan","0.0355114"
"Changsha","Cangzhou","0.0406625"
"Changsha","Dar-es-Salaam","0.0056557"
"Changsha","Hefei","0.0791807"
"Changsha","Hong-Kong","0.0697965"
"Changsha","Shaoyang","0.215645"
"Changsha","Zhanjiang","0.057433"
"Changsha","Shangqiu","0.0634901"
"Changsha","Nantong","0.0543619"
"Changsha","Yancheng","0.0529123"
"Changsha","Nanning","0.061817"
"Changsha","Hengyang","0.250422"
"Changsha","Zhumadian","0.0846245"
"Changsha","Shenyang","0.0272569"
"Changsha","Xingtai","0.0478031"
"Changsha","Xi'an","0.0604109"
"Changsha","Santiago","0.00257921"
"Changsha","Yantai","0.0375245"
"Changsha","Riyadh","0.00760228"
"Changsha","Luoyang","0.0649196"
"Changsha","Kunming","0.0443043"
"Changsha","Shangrao","0.0926959"
"Changsha","Hangzhou","0.0637348"
"Changsha","Bijie","0.0615294"
"Changsha","Quanzhou","0.0697191"
"Changsha","Miami","0.0035973"
"Changsha","Wuxi","0.0589615"
"Changsha","Huanggang","0.138497"
"Changsha","Maoming","0.0620559"
"Changsha","Nanchong","0.0643634"
"Changsha","Zunyi","0.0774624"
"Changsha","Qujing","0.0496505"
"Changsha","Baghdad","0.00768443"
"Changsha","Xinyang","0.100147"
"Dongguan","Tokyo","0.0171021"
"Dongguan","Jakarta","0.0147526"
"Dongguan","Delhi","0.0133544"
"Dongguan","Manila","0.0397295"
"Dongguan","Sao-Paulo","0.00276817"
"Dongguan","Seoul","0.0238152"
"Dongguan","Mumbai","0.0116259"
"Dongguan","Shanghai","0.040591"
"Dongguan","Mexico-City","0.00353478"
"Dongguan","Guangzhou","0.495244"
"Dongguan","Cairo","0.00615936"
"Dongguan","Beijing","0.0257603"
"Dongguan","New-York","0.00386608"
"Dongguan","Kolkata","0.0188733"
"Dongguan","Moscow","0.00704237"
"Dongguan","Bangkok","0.0280051"
"Dongguan","Dhaka","0.0205582"
"Dongguan","Buenos-Aires","0.00269244"
"Dongguan","Osaka","0.0198149"
"Dongguan","Lagos","0.00422808"
"Dongguan","Istanbul","0.00626363"
"Dongguan","Karachi","0.010459"
"Dongguan","Kinshasa","0.00450117"
"Dongguan","Shenzhen","0.434834"
"Dongguan","Bangalore","0.0124325"
"Dongguan","Ho-Chi-Minh-City","0.0311419"
"Dongguan","Tehran","0.00812843"
"Dongguan","Los-Angeles","0.0042907"
"Dongguan","Rio-de-Janeiro","0.00282368"
"Dongguan","Chengdu","0.0376098"
"Dongguan","Baoding","0.0275221"
"Dongguan","Chennai","0.0133416"
"Dongguan","Lahore","0.0123939"
"Dongguan","London","0.00521818"
"Dongguan","Paris","0.00521592"
"Dongguan","Tianjin","0.0267418"
"Dongguan","Linyi","0.0342953"
"Dongguan","Shijiazhuang","0.0290884"
"Dongguan","Zhengzhou","0.0370042"
"Dongguan","Nanyang","0.0429939"
"Dongguan","Hyderabad","0.0132425"
"Dongguan","Wuhan","0.056175"
"Dongguan","Handan","0.0320527"
"Dongguan","Nagoya","0.0187811"
"Dongguan","Weifang","0.0302242"
"Dongguan","Lima","0.00271838"
"Dongguan","Zhoukou","0.0406707"
"Dongguan","Luanda","0.00434387"
"Dongguan","Ganzhou","0.130984"
"Dongguan","Tongshan","0.0372878"
"Dongguan","Kuala-Lumpur","0.0191191"
"Dongguan","Chicago","0.00399348"
"Dongguan","Heze","0.0353416"
"Dongguan","Chongqing","0.0466751"
"Dongguan","Hanoi","0.0558394"
"Dongguan","Fuyang","0.0429647"
"Dongguan","Changsha","0.0796085"
"Dongguan","Jining","0.0344761"
"Dongguan","Jinan","0.0313309"
"Dongguan","Pune","0.0118615"
"Dongguan","Foshan","0.431411"
"Dongguan","Bogota","0.00296308"
"Dongguan","Ahmedabad","0.0117697"
"Dongguan","Nanjing","0.042876"
"Dongguan","Changchun","0.019272"
"Dongguan","Tangshan","0.025768"
"Dongguan","Cangzhou","0.0282208"
"Dongguan","Dar-es-Salaam","0.00569123"
"Dongguan","Hefei","0.0458626"
"Dongguan","Hong-Kong","0.348169"
"Dongguan","Shaoyang","0.087779"
"Dongguan","Zhanjiang","0.11076"
"Dongguan","Shangqiu","0.0376339"
"Dongguan","Nantong","0.0394677"
"Dongguan","Yancheng","0.0367995"
"Dongguan","Nanning","0.0823654"
"Dongguan","Hengyang","0.101257"
"Dongguan","Zhumadian","0.0433098"
"Dongguan","Shenyang","0.0215419"
"Dongguan","Xingtai","0.0310496"
"Dongguan","Xi'an","0.0361346"
"Dongguan","Santiago","0.00265526"
"Dongguan","Yantai","0.0277765"
"Dongguan","Riyadh","0.00735464"
"Dongguan","Luoyang","0.0371059"
"Dongguan","Kunming","0.0419194"
"Dongguan","Shangrao","0.0638344"
"Dongguan","Hangzhou","0.046583"
"Dongguan","Bijie","0.0488368"
"Dongguan","Quanzhou","0.0857121"
"Dongguan","Miami","0.00346476"
"Dongguan","Wuxi","0.0418161"
"Dongguan","Huanggang","0.0567758"
"Dongguan","Maoming","0.131777"
"Dongguan","Nanchong","0.0417109"
"Dongguan","Zunyi","0.0550523"
"Dongguan","Qujing","0.0456884"
"Dongguan","Baghdad","0.00733088"
"Dongguan","Xinyang","0.0471693"
"Jining","Tokyo","0.0233087"
"Jining","Jakarta","0.010443"
"Jining","Delhi","0.0131277"
"Jining","Manila","0.0207942"
"Jining","Sao-Paulo","0.00278124"
"Jining","Seoul","0.0494171"
"Jining","Mumbai","0.0106624"
"Jining","Shanghai","0.0709403"
"Jining","Mexico-City","0.00387595"
"Jining","Guangzhou","0.0344486"
"Jining","Cairo","0.00641298"
"Jining","Beijing","0.0907412"
"Jining","New-York","0.00433424"
"Jining","Kolkata","0.0159944"
"Jining","Moscow","0.00804066"
"Jining","Bangkok","0.0169837"
"Jining","Dhaka","0.0173488"
"Jining","Buenos-Aires","0.00255148"
"Jining","Osaka","0.0282799"
