"l","l'",Value
"Lahore","Bogota","0.00337048"
"London","Bogota","0.00584848"
"Paris","Bogota","0.00576027"
"Tianjin","Bogota","0.00331932"
"Linyi","Bogota","0.00323278"
"Shijiazhuang","Bogota","0.00328082"
"Zhengzhou","Bogota","0.00320225"
"Nanyang","Bogota","0.00315948"
"Hyderabad","Bogota","0.00308928"
"Wuhan","Bogota","0.00311499"
"Handan","Bogota","0.00324767"
"Nagoya","Bogota","0.00342764"
"Weifang","Bogota","0.00327434"
"Lima","Bogota","0.0258704"
"Zhoukou","Bogota","0.00318155"
"Luanda","Bogota","0.0050807"
"Ganzhou","Bogota","0.00302232"
"Tongshan","Bogota","0.0032084"
"Kuala-Lumpur","Bogota","0.00262023"
"Chicago","Bogota","0.0113526"
"Heze","Bogota","0.00322073"
"Chongqing","Bogota","0.00307392"
"Hanoi","Bogota","0.00290455"
"Fuyang","Bogota","0.00317139"
"Changsha","Bogota","0.00306008"
"Dongguan","Bogota","0.00296308"
"Jining","Bogota","0.00323013"
"Jinan","Bogota","0.00326082"
"Pune","Bogota","0.00318265"
"Foshan","Bogota","0.0029596"
"Ahmedabad","Bogota","0.00326455"
"Nanjing","Bogota","0.00317095"
"Changchun","Bogota","0.0034877"
"Tangshan","Bogota","0.00333597"
"Cangzhou","Bogota","0.00329771"
"Dar-es-Salaam","Bogota","0.0039394"
"Hefei","Bogota","0.0031576"
"Hong-Kong","Bogota","0.00295159"
"Shaoyang","Bogota","0.00303521"
"Zhanjiang","Bogota","0.00291476"
"Shangqiu","Bogota","0.00320385"
"Nantong","Bogota","0.00318493"
"Yancheng","Bogota","0.00320877"
"Nanning","Bogota","0.00294052"
"Hengyang","Bogota","0.00303232"
"Zhumadian","Bogota","0.00316476"
"Shenyang","Bogota","0.0034228"
"Xingtai","Bogota","0.00325804"
"Xi'an","Bogota","0.0031785"
"Santiago","Bogota","0.0116347"
"Yantai","Bogota","0.00330447"
"Riyadh","Bogota","0.00387901"
"Luoyang","Bogota","0.00319578"
"Kunming","Bogota","0.00298523"
"Shangrao","Bogota","0.00309207"
"Hangzhou","Bogota","0.00314409"
"Bijie","Bogota","0.00302743"
"Quanzhou","Bogota","0.00302879"
"Miami","Bogota","0.0200534"
"Wuxi","Bogota","0.00317174"
"Huanggang","Bogota","0.00311491"
"Maoming","Bogota","0.0029251"
"Nanchong","Bogota","0.0031003"
"Zunyi","Bogota","0.00303584"
"Qujing","Bogota","0.00299263"
"Baghdad","Bogota","0.00404678"
"Xinyang","Bogota","0.00314659"
"Tokyo","Ahmedabad","0.0075885"
"Jakarta","Ahmedabad","0.0100128"
"Delhi","Ahmedabad","0.0602681"
"Manila","Ahmedabad","0.00960178"
"Sao-Paulo","Ahmedabad","0.0035954"
"Seoul","Ahmedabad","0.00919246"
"Mumbai","Ahmedabad","0.101881"
"Shanghai","Ahmedabad","0.0101336"
"Mexico-City","Ahmedabad","0.00327686"
"Guangzhou","Ahmedabad","0.0119125"
"Cairo","Ahmedabad","0.0118666"
"Beijing","Ahmedabad","0.0109778"
"New-York","Ahmedabad","0.00410555"
"Kolkata","Ahmedabad","0.0299768"
"Moscow","Ahmedabad","0.0106938"
"Bangkok","Ahmedabad","0.0157914"
"Dhaka","Ahmedabad","0.0267563"
"Buenos-Aires","Ahmedabad","0.0032966"
"Osaka","Ahmedabad","0.00804998"
"Lagos","Ahmedabad","0.00653607"
"Istanbul","Ahmedabad","0.0109583"
"Karachi","Ahmedabad","0.0767525"
"Kinshasa","Ahmedabad","0.0071795"
"Shenzhen","Ahmedabad","0.0116613"
"Bangalore","Ahmedabad","0.0388652"
"Ho-Chi-Minh-City","Ahmedabad","0.0128005"
"Tehran","Ahmedabad","0.0197701"
"Los-Angeles","Ahmedabad","0.00367495"
"Rio-de-Janeiro","Ahmedabad","0.00369047"
"Chengdu","Ahmedabad","0.0152682"
"Baoding","Ahmedabad","0.0112236"
"Chennai","Ahmedabad","0.0351563"
"Lahore","Ahmedabad","0.049349"
"London","Ahmedabad","0.00725319"
"Paris","Ahmedabad","0.00743405"
"Tianjin","Ahmedabad","0.0108536"
"Linyi","Ahmedabad","0.010748"
"Shijiazhuang","Ahmedabad","0.0114824"
"Zhengzhou","Ahmedabad","0.0118378"
"Nanyang","Ahmedabad","0.0121985"
"Hyderabad","Ahmedabad","0.0537368"
"Wuhan","Ahmedabad","0.0117663"
"Handan","Ahmedabad","0.0115574"
"Nagoya","Ahmedabad","0.00788557"
"Weifang","Ahmedabad","0.0105581"
"Lima","Ahmedabad","0.00300662"
"Zhoukou","Ahmedabad","0.0116262"
"Luanda","Ahmedabad","0.00674662"
"Ganzhou","Ahmedabad","0.0115446"
"Tongshan","Ahmedabad","0.011013"
"Kuala-Lumpur","Ahmedabad","0.0128718"
"Chicago","Ahmedabad","0.00397722"
"Heze","Ahmedabad","0.0113885"
"Chongqing","Ahmedabad","0.0143011"
"Hanoi","Ahmedabad","0.0143739"
"Fuyang","Ahmedabad","0.0113565"
"Changsha","Ahmedabad","0.0121301"
"Dongguan","Ahmedabad","0.0117697"
"Jining","Ahmedabad","0.0111244"
"Jinan","Ahmedabad","0.010995"
"Pune","Ahmedabad","0.087912"
"Foshan","Ahmedabad","0.0119523"
"Bogota","Ahmedabad","0.00326455"
"Nanjing","Ahmedabad","0.0106898"
"Changchun","Ahmedabad","0.00935141"
"Tangshan","Ahmedabad","0.0106434"
"Cangzhou","Ahmedabad","0.0109632"
"Dar-es-Salaam","Ahmedabad","0.0100816"
"Hefei","Ahmedabad","0.0110208"
"Hong-Kong","Ahmedabad","0.0116148"
"Shaoyang","Ahmedabad","0.0125705"
"Zhanjiang","Ahmedabad","0.012687"
"Shangqiu","Ahmedabad","0.0113617"
"Nantong","Ahmedabad","0.0102516"
"Yancheng","Ahmedabad","0.0104"
"Nanning","Ahmedabad","0.0135117"
"Hengyang","Ahmedabad","0.0122269"
"Zhumadian","Ahmedabad","0.0117989"
"Shenyang","Ahmedabad","0.00966863"
"Xingtai","Ahmedabad","0.0115395"
"Xi'an","Ahmedabad","0.013212"
"Santiago","Ahmedabad","0.00306647"
"Yantai","Ahmedabad","0.0101337"
"Riyadh","Ahmedabad","0.0186325"
"Luoyang","Ahmedabad","0.0121642"
"Kunming","Ahmedabad","0.0160702"
"Shangrao","Ahmedabad","0.0108478"
"Hangzhou","Ahmedabad","0.0103876"
"Bijie","Ahmedabad","0.0148536"
"Quanzhou","Ahmedabad","0.0106228"
"Miami","Ahmedabad","0.00359794"
"Wuxi","Ahmedabad","0.0103718"
"Huanggang","Ahmedabad","0.0116134"
"Maoming","Ahmedabad","0.0125483"
"Nanchong","Ahmedabad","0.0144182"
"Zunyi","Ahmedabad","0.0141672"
"Qujing","Ahmedabad","0.0155288"
"Baghdad","Ahmedabad","0.0165186"
"Xinyang","Ahmedabad","0.0118058"
"Tokyo","Nanjing","0.0246648"
"Jakarta","Nanjing","0.0111397"
"Delhi","Nanjing","0.0124067"
"Manila","Nanjing","0.0249582"
"Sao-Paulo","Nanjing","0.00272499"
"Seoul","Nanjing","0.0490989"
"Mumbai","Nanjing","0.0103418"
"Shanghai","Nanjing","0.154372"
"Mexico-City","Nanjing","0.00382819"
"Guangzhou","Nanjing","0.0423628"
"Cairo","Nanjing","0.00614673"
"Beijing","Nanjing","0.0527062"
"New-York","Nanjing","0.00421166"
"Kolkata","Nanjing","0.0155267"
"Moscow","Nanjing","0.00753847"
"Bangkok","Nanjing","0.0178313"
"Dhaka","Nanjing","0.0167921"
"Buenos-Aires","Nanjing","0.00254103"
"Osaka","Nanjing","0.0307434"
"Lagos","Nanjing","0.00416431"
"Istanbul","Nanjing","0.00642929"
"Karachi","Nanjing","0.00975566"
"Kinshasa","Nanjing","0.00431778"
"Shenzhen","Nanjing","0.041474"
"Bangalore","Nanjing","0.0105443"
"Ho-Chi-Minh-City","Nanjing","0.0183881"
"Tehran","Nanjing","0.00812118"
"Los-Angeles","Nanjing","0.00472338"
"Rio-de-Janeiro","Nanjing","0.00277466"
"Chengdu","Nanjing","0.0343974"
"Baoding","Nanjing","0.0578658"
"Chennai","Nanjing","0.0111229"
"Lahore","Nanjing","0.0118538"
"London","Nanjing","0.00553648"
"Paris","Nanjing","0.00550154"
"Tianjin","Nanjing","0.058713"
"Linyi","Nanjing","0.129178"
"Shijiazhuang","Nanjing","0.0609295"
"Zhengzhou","Nanjing","0.0818437"
"Nanyang","Nanjing","0.0776227"
"Hyderabad","Nanjing","0.0113526"
"Wuhan","Nanjing","0.098928"
"Handan","Nanjing","0.072323"
"Nagoya","Nanjing","0.0283371"
"Weifang","Nanjing","0.0877481"
"Lima","Nanjing","0.0028873"
"Zhoukou","Nanjing","0.105651"
"Luanda","Nanjing","0.00415367"
"Ganzhou","Nanjing","0.0598297"
"Tongshan","Nanjing","0.148581"
"Kuala-Lumpur","Nanjing","0.0134213"
"Chicago","Nanjing","0.00438032"
"Heze","Nanjing","0.0962428"
"Chongqing","Nanjing","0.0399124"
"Hanoi","Nanjing","0.0274167"
"Fuyang","Nanjing","0.145583"
"Changsha","Nanjing","0.0664261"
"Dongguan","Nanjing","0.042876"
"Jining","Nanjing","0.105394"
"Jinan","Nanjing","0.0849198"
"Pune","Nanjing","0.0104788"
"Foshan","Nanjing","0.0417581"
"Bogota","Nanjing","0.00317095"
"Ahmedabad","Nanjing","0.0106898"
"Changchun","Nanjing","0.0337363"
"Tangshan","Nanjing","0.0559001"
"Cangzhou","Nanjing","0.0651957"
"Dar-es-Salaam","Nanjing","0.00527516"
"Hefei","Nanjing","0.260822"
"Hong-Kong","Nanjing","0.0408482"
"Shaoyang","Nanjing","0.0535155"
"Zhanjiang","Nanjing","0.0330216"
"Shangqiu","Nanjing","0.113025"
"Nantong","Nanjing","0.199944"
"Yancheng","Nanjing","0.202704"
"Nanning","Nanjing","0.0332556"
"Hengyang","Nanjing","0.056939"
"Zhumadian","Nanjing","0.098748"
"Shenyang","Nanjing","0.0413063"
"Xingtai","Nanjing","0.0682973"
"Xi'an","Nanjing","0.0499741"
"Santiago","Nanjing","0.0026083"
"Yantai","Nanjing","0.072765"
"Riyadh","Nanjing","0.00712056"
"Luoyang","Nanjing","0.0707792"
"Kunming","Nanjing","0.0277955"
"Shangrao","Nanjing","0.109039"
"Hangzhou","Nanjing","0.172133"
"Bijie","Nanjing","0.0343896"
"Quanzhou","Nanjing","0.0592632"
"Miami","Nanjing","0.00375189"
"Wuxi","Nanjing","0.24624"
"Huanggang","Nanjing","0.108585"
"Maoming","Nanjing","0.0346762"
"Nanchong","Nanjing","0.0396439"
"Zunyi","Nanjing","0.0388193"
"Qujing","Nanjing","0.0298081"
"Baghdad","Nanjing","0.00730133"
"Xinyang","Nanjing","0.101466"
"Tokyo","Changchun","0.0314337"
"Jakarta","Changchun","0.00844681"
"Delhi","Changchun","0.0108737"
"Manila","Changchun","0.0150038"
"Sao-Paulo","Changchun","0.00282763"
"Seoul","Changchun","0.0648611"
"Mumbai","Changchun","0.00891382"
"Shanghai","Changchun","0.0332621"
"Mexico-City","Changchun","0.00427259"
"Guangzhou","Changchun","0.0191949"
"Cairo","Changchun","0.006181"
"Beijing","Changchun","0.0554379"
"New-York","Changchun","0.00477741"
"Kolkata","Changchun","0.0120085"
"Moscow","Changchun","0.00828545"
"Bangkok","Changchun","0.0120725"
"Dhaka","Changchun","0.0127385"
"Buenos-Aires","Changchun","0.00263349"
"Osaka","Changchun","0.0358573"
"Lagos","Changchun","0.00416849"
"Istanbul","Changchun","0.00669865"
"Karachi","Changchun","0.00882612"
"Kinshasa","Changchun","0.00417461"
"Shenzhen","Changchun","0.0189656"
"Bangalore","Changchun","0.00873722"
"Ho-Chi-Minh-City","Changchun","0.0120812"
"Tehran","Changchun","0.00805328"
"Los-Angeles","Changchun","0.00539524"
"Rio-de-Janeiro","Changchun","0.00285706"
"Chengdu","Changchun","0.0206786"
"Baoding","Changchun","0.0483596"
"Chennai","Changchun","0.0090631"
"Lahore","Changchun","0.010752"
"London","Changchun","0.00607752"
"Paris","Changchun","0.00598901"
"Tianjin","Changchun","0.0556055"
"Linyi","Changchun","0.0418534"
"Shijiazhuang","Changchun","0.0431945"
"Zhengzhou","Changchun","0.0340419"
"Nanyang","Changchun","0.0296678"
"Hyderabad","Changchun","0.0094199"
"Wuhan","Changchun","0.0275631"
"Handan","Changchun","0.0394979"
"Nagoya","Changchun","0.0344858"
"Weifang","Changchun","0.049952"
"Lima","Changchun","0.00313779"
"Zhoukou","Changchun","0.0330806"
"Luanda","Changchun","0.00400261"
"Ganzhou","Changchun","0.0220971"
"Tongshan","Changchun","0.0377584"
"Kuala-Lumpur","Changchun","0.00973389"
"Chicago","Changchun","0.00500851"
"Heze","Changchun","0.0377449"
"Chongqing","Changchun","0.0213083"
"Hanoi","Changchun","0.0158311"
"Fuyang","Changchun","0.0328992"
"Changsha","Changchun","0.0237184"
"Dongguan","Changchun","0.019272"
"Jining","Changchun","0.0400513"
"Jinan","Changchun","0.0449171"
"Pune","Changchun","0.00896944"
"Foshan","Changchun","0.0190759"
"Bogota","Changchun","0.0034877"
"Ahmedabad","Changchun","0.00935141"
"Nanjing","Changchun","0.0337363"
"Tangshan","Changchun","0.0624037"
"Cangzhou","Changchun","0.0507223"
"Dar-es-Salaam","Changchun","0.00487517"
"Hefei","Changchun","0.0321275"
"Hong-Kong","Changchun","0.018829"
"Shaoyang","Changchun","0.0219959"
"Zhanjiang","Changchun","0.0171231"
"Shangqiu","Changchun","0.0360942"
"Nantong","Changchun","0.0350264"
"Yancheng","Changchun","0.0385297"
"Nanning","Changchun","0.0174956"
"Hengyang","Changchun","0.0221867"
"Zhumadian","Changchun","0.0311846"
"Shenyang","Changchun","0.154185"
"Xingtai","Changchun","0.0405991"
"Xi'an","Changchun","0.0275813"
"Santiago","Changchun","0.00273693"
"Yantai","Changchun","0.0591652"
"Riyadh","Changchun","0.00685219"
"Luoyang","Changchun","0.0322221"
"Kunming","Changchun","0.0168244"
"Shangrao","Changchun","0.0265162"
"Hangzhou","Changchun","0.0306506"
"Bijie","Changchun","0.019121"
"Quanzhou","Changchun","0.0222743"
"Miami","Changchun","0.00420344"
"Wuxi","Changchun","0.0336196"
"Huanggang","Changchun","0.0277789"
"Maoming","Changchun","0.0175395"
"Nanchong","Changchun","0.0220122"
"Zunyi","Changchun","0.0201659"
"Qujing","Changchun","0.0174652"
"Baghdad","Changchun","0.00726189"
"Xinyang","Changchun","0.029775"
"Tokyo","Tangshan","0.0250464"
"Jakarta","Tangshan","0.00947189"
"Delhi","Tangshan","0.0125843"
"Manila","Tangshan","0.017565"
"Sao-Paulo","Tangshan","0.0028126"
"Seoul","Tangshan","0.0588537"
"Mumbai","Tangshan","0.0101376"
"Shanghai","Tangshan","0.0482176"
"Mexico-City","Tangshan","0.00401886"
"Guangzhou","Tangshan","0.0257425"
"Cairo","Tangshan","0.00645512"
"Beijing","Tangshan","0.245027"
"New-York","Tangshan","0.00452498"
"Kolkata","Tangshan","0.0145436"
"Moscow","Tangshan","0.00837402"
"Bangkok","Tangshan","0.0146816"
"Dhaka","Tangshan","0.0156405"
"Buenos-Aires","Tangshan","0.0025736"
"Osaka","Tangshan","0.0299214"
"Lagos","Tangshan","0.00428775"
"Istanbul","Tangshan","0.00689623"
"Karachi","Tangshan","0.00988052"
"Kinshasa","Tangshan","0.00436113"
"Shenzhen","Tangshan","0.0251226"
"Bangalore","Tangshan","0.0100034"
"Ho-Chi-Minh-City","Tangshan","0.0144906"
"Tehran","Tangshan","0.00861327"
"Los-Angeles","Tangshan","0.00499201"
"Rio-de-Janeiro","Tangshan","0.00285579"
"Chengdu","Tangshan","0.029911"
"Baoding","Tangshan","0.168569"
"Chennai","Tangshan","0.0104503"
"Lahore","Tangshan","0.0122773"
"London","Tangshan","0.00602193"
"Paris","Tangshan","0.00596337"
"Tianjin","Tangshan","0.335499"
"Linyi","Tangshan","0.08957"
"Shijiazhuang","Tangshan","0.121008"
"Zhengzhou","Tangshan","0.0690786"
"Nanyang","Tangshan","0.0529868"
"Hyderabad","Tangshan","0.010876"
"Wuhan","Tangshan","0.044825"
"Handan","Tangshan","0.0970498"
"Nagoya","Tangshan","0.0281183"
"Weifang","Tangshan","0.130274"
"Lima","Tangshan","0.00300228"
"Zhoukou","Tangshan","0.0634405"
"Luanda","Tangshan","0.00418059"
"Ganzhou","Tangshan","0.0309823"
"Tongshan","Tangshan","0.0765309"
"Kuala-Lumpur","Tangshan","0.011277"
"Chicago","Tangshan","0.0047003"
"Heze","Tangshan","0.0839831"
"Chongqing","Tangshan","0.0313396"
"Hanoi","Tangshan","0.0205939"
"Fuyang","Tangshan","0.0603943"
"Changsha","Tangshan","0.0355114"
"Dongguan","Tangshan","0.025768"
"Jining","Tangshan","0.0923963"
"Jinan","Tangshan","0.126431"
"Pune","Tangshan","0.0102258"
"Foshan","Tangshan","0.0255536"
"Bogota","Tangshan","0.00333597"
"Ahmedabad","Tangshan","0.0106434"
"Nanjing","Tangshan","0.0559001"
"Changchun","Tangshan","0.0624037"
"Cangzhou","Tangshan","0.211079"
"Dar-es-Salaam","Tangshan","0.00520861"
"Hefei","Tangshan","0.0545135"
"Hong-Kong","Tangshan","0.0248411"
"Shaoyang","Tangshan","0.0320494"
"Zhanjiang","Tangshan","0.0224359"
"Shangqiu","Tangshan","0.0745729"
"Nantong","Tangshan","0.0534987"
"Yancheng","Tangshan","0.0653519"
"Nanning","Tangshan","0.0233887"
"Hengyang","Tangshan","0.0321079"
"Zhumadian","Tangshan","0.0569747"
"Shenyang","Tangshan","0.0902168"
"Xingtai","Tangshan","0.104085"
"Xi'an","Tangshan","0.0468903"
"Santiago","Tangshan","0.00262892"
"Yantai","Tangshan","0.120252"
"Riyadh","Tangshan","0.00734684"
"Luoyang","Tangshan","0.0623873"
"Kunming","Tangshan","0.0225118"
"Shangrao","Tangshan","0.0386362"
"Hangzhou","Tangshan","0.0451043"
"Bijie","Tangshan","0.0268126"
"Quanzhou","Tangshan","0.0296434"
"Miami","Tangshan","0.00398546"
"Wuxi","Tangshan","0.051734"
"Huanggang","Tangshan","0.0448942"
"Maoming","Tangshan","0.0231152"
"Nanchong","Tangshan","0.0328713"
"Zunyi","Tangshan","0.0288642"
"Qujing","Tangshan","0.0236653"
"Baghdad","Tangshan","0.00769911"
"Xinyang","Tangshan","0.0519553"
"Tokyo","Cangzhou","0.0237901"
"Jakarta","Cangzhou","0.00979048"
"Delhi","Cangzhou","0.0129994"
"Manila","Cangzhou","0.0184031"
"Sao-Paulo","Cangzhou","0.00280936"
"Seoul","Cangzhou","0.0530155"
"Mumbai","Cangzhou","0.0104505"
"Shanghai","Cangzhou","0.0527072"
"Mexico-City","Cangzhou","0.00395939"
"Guangzhou","Cangzhou","0.0282258"
"Cairo","Cangzhou","0.00649742"
"Beijing","Cangzhou","0.215602"
"New-York","Cangzhou","0.00445913"
"Kolkata","Cangzhou","0.0152827"
"Moscow","Cangzhou","0.00833587"
"Bangkok","Cangzhou","0.0155332"
"Dhaka","Cangzhou","0.0165039"
"Buenos-Aires","Cangzhou","0.00256778"
"Osaka","Cangzhou","0.0284715"
"Lagos","Cangzhou","0.00430822"
"Istanbul","Cangzhou","0.00691019"
"Karachi","Cangzhou","0.0101253"
"Kinshasa","Cangzhou","0.00440084"
"Shenzhen","Cangzhou","0.0274206"
"Bangalore","Cangzhou","0.0103489"
"Ho-Chi-Minh-City","Cangzhou","0.0152863"
"Tehran","Cangzhou","0.00870707"
"Los-Angeles","Cangzhou","0.00490096"
"Rio-de-Janeiro","Cangzhou","0.00285537"
"Chengdu","Cangzhou","0.0334433"
"Baoding","Cangzhou","0.271982"
"Chennai","Cangzhou","0.0108364"
"Lahore","Cangzhou","0.0126207"
"London","Cangzhou","0.00598223"
"Paris","Cangzhou","0.00593132"
"Tianjin","Cangzhou","0.335991"
"Linyi","Cangzhou","0.115068"
"Shijiazhuang","Cangzhou","0.195077"
"Zhengzhou","Cangzhou","0.0931189"
"Nanyang","Cangzhou","0.0660566"
"Hyderabad","Cangzhou","0.0112696"
"Wuhan","Cangzhou","0.0532264"
"Handan","Cangzhou","0.151328"
"Nagoya","Cangzhou","0.0267156"
"Weifang","Cangzhou","0.158293"
"Lima","Cangzhou","0.00296931"
"Zhoukou","Cangzhou","0.0824119"
"Luanda","Cangzhou","0.00421927"
"Ganzhou","Cangzhou","0.0345149"
"Tongshan","Cangzhou","0.0998876"
"Kuala-Lumpur","Cangzhou","0.0117617"
"Chicago","Cangzhou","0.00462365"
"Heze","Cangzhou","0.120824"
"Chongqing","Cangzhou","0.0354358"
"Hanoi","Cangzhou","0.022303"
"Fuyang","Cangzhou","0.0759502"
"Changsha","Cangzhou","0.0406625"
"Dongguan","Cangzhou","0.0282208"
"Jining","Cangzhou","0.133752"
"Jinan","Cangzhou","0.215115"
"Pune","Cangzhou","0.0105507"
"Foshan","Cangzhou","0.0280074"
"Bogota","Cangzhou","0.00329771"
"Ahmedabad","Cangzhou","0.0109632"
"Nanjing","Cangzhou","0.0651957"
"Changchun","Cangzhou","0.0507223"
"Tangshan","Cangzhou","0.211079"
"Dar-es-Salaam","Cangzhou","0.00528823"
"Hefei","Cangzhou","0.0651749"
"Hong-Kong","Cangzhou","0.027074"
"Shaoyang","Cangzhou","0.0362855"
"Zhanjiang","Cangzhou","0.0243921"
"Shangqiu","Cangzhou","0.101147"
"Nantong","Cangzhou","0.0593184"
"Yancheng","Cangzhou","0.0745008"
"Nanning","Cangzhou","0.0255961"
"Hengyang","Cangzhou","0.0362523"
"Zhumadian","Cangzhou","0.071977"
"Shenyang","Cangzhou","0.0683323"
"Xingtai","Cangzhou","0.166746"
"Xi'an","Cangzhou","0.0560965"
"Santiago","Cangzhou","0.00260417"
"Yantai","Cangzhou","0.11088"
"Riyadh","Cangzhou","0.00744569"
"Luoyang","Cangzhou","0.081173"
"Kunming","Cangzhou","0.0245563"
"Shangrao","Cangzhou","0.0434232"
"Hangzhou","Cangzhou","0.0502043"
"Bijie","Cangzhou","0.0297752"
"Quanzhou","Cangzhou","0.0323021"
"Miami","Cangzhou","0.00393065"
"Wuxi","Cangzhou","0.058014"
"Huanggang","Cangzhou","0.053093"
"Maoming","Cangzhou","0.0251845"
"Nanchong","Cangzhou","0.0373109"
"Zunyi","Cangzhou","0.0323485"
"Qujing","Cangzhou","0.0259444"
"Baghdad","Cangzhou","0.00777181"
"Xinyang","Cangzhou","0.0639655"
"Tokyo","Dar-es-Salaam","0.00436906"
"Jakarta","Dar-es-Salaam","0.00665961"
"Delhi","Dar-es-Salaam","0.00875311"
"Manila","Dar-es-Salaam","0.00534041"
"Sao-Paulo","Dar-es-Salaam","0.00535232"
"Seoul","Dar-es-Salaam","0.00484647"
"Mumbai","Dar-es-Salaam","0.0105897"
"Shanghai","Dar-es-Salaam","0.00514849"
"Mexico-City","Dar-es-Salaam","0.00325452"
"Guangzhou","Dar-es-Salaam","0.00572181"
"Cairo","Dar-es-Salaam","0.0118035"
"Beijing","Dar-es-Salaam","0.00528588"
"New-York","Dar-es-Salaam","0.00400036"
"Kolkata","Dar-es-Salaam","0.00792619"
"Moscow","Dar-es-Salaam","0.00713513"
"Bangkok","Dar-es-Salaam","0.00696075"
"Dhaka","Dar-es-Salaam","0.00763265"
"Buenos-Aires","Dar-es-Salaam","0.00484316"
"Osaka","Dar-es-Salaam","0.00452462"
"Lagos","Dar-es-Salaam","0.0116416"
"Istanbul","Dar-es-Salaam","0.00914117"
"Karachi","Dar-es-Salaam","0.010692"
"Kinshasa","Dar-es-Salaam","0.0184062"
"Shenzhen","Dar-es-Salaam","0.00567945"
"Bangalore","Dar-es-Salaam","0.0103755"
"Ho-Chi-Minh-City","Dar-es-Salaam","0.00644623"
"Tehran","Dar-es-Salaam","0.0101148"
"Los-Angeles","Dar-es-Salaam","0.00307485"
"Rio-de-Janeiro","Dar-es-Salaam","0.00555781"
"Chengdu","Dar-es-Salaam","0.00617858"
"Baoding","Dar-es-Salaam","0.00534492"
"Chennai","Dar-es-Salaam","0.00982606"
"Lahore","Dar-es-Salaam","0.00875708"
"London","Dar-es-Salaam","0.00663056"
"Paris","Dar-es-Salaam","0.00694058"
"Tianjin","Dar-es-Salaam","0.00525954"
"Linyi","Dar-es-Salaam","0.00525907"
"Shijiazhuang","Dar-es-Salaam","0.00540559"
"Zhengzhou","Dar-es-Salaam","0.00550424"
"Nanyang","Dar-es-Salaam","0.00559715"
"Hyderabad","Dar-es-Salaam","0.0097567"
"Wuhan","Dar-es-Salaam","0.00553842"
"Handan","Dar-es-Salaam","0.00542989"
"Nagoya","Dar-es-Salaam","0.00446978"
"Weifang","Dar-es-Salaam","0.00520204"
"Lima","Dar-es-Salaam","0.00393087"
"Zhoukou","Dar-es-Salaam","0.0054701"
"Luanda","Dar-es-Salaam","0.0170772"
"Ganzhou","Dar-es-Salaam","0.00557433"
"Tongshan","Dar-es-Salaam","0.00532753"
"Kuala-Lumpur","Dar-es-Salaam","0.00707733"
"Chicago","Dar-es-Salaam","0.00368445"
"Heze","Dar-es-Salaam","0.00540327"
"Chongqing","Dar-es-Salaam","0.00604163"
"Hanoi","Dar-es-Salaam","0.00629702"
"Fuyang","Dar-es-Salaam","0.00541897"
"Changsha","Dar-es-Salaam","0.0056557"
"Dongguan","Dar-es-Salaam","0.00569123"
"Jining","Dar-es-Salaam","0.00534303"
"Jinan","Dar-es-Salaam","0.00530449"
"Pune","Dar-es-Salaam","0.0104777"
"Foshan","Dar-es-Salaam","0.00573346"
"Bogota","Dar-es-Salaam","0.0039394"
"Ahmedabad","Dar-es-Salaam","0.0100816"
"Nanjing","Dar-es-Salaam","0.00527516"
"Changchun","Dar-es-Salaam","0.00487517"
"Tangshan","Dar-es-Salaam","0.00520861"
"Cangzhou","Dar-es-Salaam","0.00528823"
"Hefei","Dar-es-Salaam","0.00535508"
"Hong-Kong","Dar-es-Salaam","0.00567457"
"Shaoyang","Dar-es-Salaam","0.00576598"
"Zhanjiang","Dar-es-Salaam","0.00595014"
"Shangqiu","Dar-es-Salaam","0.00540447"
"Nantong","Dar-es-Salaam","0.00516883"
"Yancheng","Dar-es-Salaam","0.00519073"
"Nanning","Dar-es-Salaam","0.00606881"
"Hengyang","Dar-es-Salaam","0.00570189"
